model_key	rep_path	how	n_merged	formula	species	counts	natoms	tebeg
hhy/GST	hhy/GST/3-opt	opt-CONTCAR	2	Ge16Sb61Te108	Ge Sb Te	16 61 108	185	
hhy/GST225	hhy/GST225/3-opt	opt-CONTCAR	2	Ge43Sb43Te108	Ge Sb Te	43 43 108	194	
hhy/IGST	hhy/IGST/3-opt	opt-CONTCAR	2	Ge16Sb61Te108In13	Ge Sb Te In	16 61 108 13	198	
tsq/GeSe_Ag/0	tsq/GeSe_Ag/0/4-opt	opt-CONTCAR	2	Se50Ge50Ag5	Se Ge Ag	50 50 5	105	
tsq/GeSe_Ag/1	tsq/GeSe_Ag/1/4-opt	opt-CONTCAR	2	Se50Ge50Ag10	Se Ge Ag	50 50 10	110	
tsq/GeSe_Ag/2	tsq/GeSe_Ag/2/4-opt	opt-CONTCAR	2	Se50Ge50Ag15	Se Ge Ag	50 50 15	115	
tsq/GeSe_Ag/3	tsq/GeSe_Ag/3/4-opt	opt-CONTCAR	2	Se50Ge50Ag20	Se Ge Ag	50 50 20	120	
tsq/GeTe/DOS	tsq/GeTe/DOS/1-relax	opt-CONTCAR	1	Ge150Te150	Ge Te	150 150	300	
tsq/GeTe/remodeling	tsq/GeTe/remodeling	md-first-frame	1	Ge150Te150	Ge Te	150 150	300	300.0
tsq/sb-te/local_potential/0-sb	tsq/sb-te/local_potential/0-sb	md-first-frame	1	Sb300	Sb	300	300	300.0
tsq/sb-te/local_potential/1-sb2te	tsq/sb-te/local_potential/1-sb2te	md-first-frame	1	Sb200Te100	Sb Te	200 100	300	300.0
tsq/sb-te/local_potential/2-sb2te2	tsq/sb-te/local_potential/2-sb2te2	md-first-frame	1	Sb150Te150	Sb Te	150 150	300	300.0
tsq/sb-te/local_potential/3-sb2te3	tsq/sb-te/local_potential/3-sb2te3	md-first-frame	1	Sb120Te180	Sb Te	120 180	300	300.0
tsq/sb-te/local_potential/4-te	tsq/sb-te/local_potential/4-te	md-first-frame	1	Te300	Te	300	300	300.0
tsq/sb-te/local_potential/5-sbte2	tsq/sb-te/local_potential/5-sbte2	md-first-frame	1				None	300.0
tsq/sb-te/local_potential_1/0-sb	tsq/sb-te/local_potential_1/0-sb	md-first-frame	1	Sb300	Sb	300	300	300.0
tsq/sb-te/local_potential_1/1-sb2te	tsq/sb-te/local_potential_1/1-sb2te	md-first-frame	1	Sb200Te100	Sb Te	200 100	300	300.0
tsq/sb-te/local_potential_1/2-sb2te2	tsq/sb-te/local_potential_1/2-sb2te2	md-first-frame	1	Sb150Te150	Sb Te	150 150	300	300.0
tsq/sb-te/local_potential_1/3-sb2te3	tsq/sb-te/local_potential_1/3-sb2te3	md-first-frame	1	Sb120Te180	Sb Te	120 180	300	300.0
tsq/sb-te/local_potential_1/4-te	tsq/sb-te/local_potential_1/4-te	md-first-frame	1	Te300	Te	300	300	300.0
tsq/sb-te/local_potential_2/0_sb	tsq/sb-te/local_potential_2/0_sb	md-first-frame	1	Sb300	Sb	300	300	300.0
tsq/sb-te/local_potential_2/1_sb2te	tsq/sb-te/local_potential_2/1_sb2te	md-first-frame	1	Sb200Te100	Sb Te	200 100	300	300.0
tsq/sb-te/local_potential_2/2_sb2te2	tsq/sb-te/local_potential_2/2_sb2te2	md-first-frame	1	Sb150Te150	Sb Te	150 150	300	300.0
tsq/sb-te/local_potential_2/3_sb2te3	tsq/sb-te/local_potential_2/3_sb2te3	md-first-frame	1	Sb120Te180	Sb Te	120 180	300	300.0
tsq/sb-te/local_potential_2/4_te	tsq/sb-te/local_potential_2/4_te	md-first-frame	1	Te300	Te	300	300	300.0
tsq/sb-te/modeling/0-sb	tsq/sb-te/modeling/0-sb/2-opt	opt-CONTCAR	2	Sb300	Sb	300	300	
tsq/sb-te/modeling/0-sb/3-md/300-1	tsq/sb-te/modeling/0-sb/3-md/300-1	md-first-frame	1	Sb300	Sb	300	300	300.0
tsq/sb-te/modeling/1-sb2te	tsq/sb-te/modeling/1-sb2te/2-opt	opt-CONTCAR	2	Sb200Te100	Sb Te	200 100	300	
tsq/sb-te/modeling/1-sb2te/3-md/300K-1	tsq/sb-te/modeling/1-sb2te/3-md/300K-1	md-first-frame	1	Sb200Te100	Sb Te	200 100	300	300.0
tsq/sb-te/modeling/2-sb2te2	tsq/sb-te/modeling/2-sb2te2/2-opt	opt-CONTCAR	2	Sb150Te150	Sb Te	150 150	300	
tsq/sb-te/modeling/3-sb2te3	tsq/sb-te/modeling/3-sb2te3/2-opt	opt-CONTCAR	2	Sb120Te180	Sb Te	120 180	300	
tsq/sb-te/modeling/4-te	tsq/sb-te/modeling/4-te/2-opt	opt-CONTCAR	2	Te300	Te	300	300	
tsq/sb-te/modeling/5-sbte2	tsq/sb-te/modeling/5-sbte2/2-opt	opt-CONTCAR	2	Sb100Te200	Sb Te	100 200	300	
wh/InTe/37/1.2local	wh/InTe/37/1.2local/1-10k/2-opt	opt-CONTCAR	5	In90Te210	In Te	90 210	300	
wh/InTe/37/8-2000K-300K	wh/InTe/37/8-2000K-300K/opt	opt-CONTCAR	1	In90Te210	In Te	90 210	300	
wh/InTe/37/fig.5.16/1	wh/InTe/37/fig.5.16/1/2-60ps/opt	opt-CONTCAR	3	In90Te210	In Te	90 210	300	
wh/InTe/37/sl	wh/InTe/37/sl/2-opt	opt-CONTCAR	3	In90Te210	In Te	90 210	300	
wh/InTeSi	wh/InTeSi/3-opt	opt-CONTCAR	1	Si30In81Te189	Si In Te	30 81 189	300	
wh/InTeSi/4-local	wh/InTeSi/4-local	md-first-frame	1	Si30In81Te189	Si In Te	30 81 189	300	300
wyh/13InTeSi	wyh/13InTeSi/3-opt	opt-CONTCAR	2	In78Te183Si39	In Te Si	78 183 39	300	
wyh/17InTeSi	wyh/17InTeSi/3-opt	opt-CONTCAR	1	In75Te174Si51	In Te Si	75 174 51	300	
wyh/21InTeSi	wyh/21InTeSi/3-opt	opt-CONTCAR	1	In71Te166Si63	In Te Si	71 166 63	300	
wyh/InTe15si	wyh/InTe15si/3-opt	opt-CONTCAR	1	In77Te178Si45	In Te Si	77 178 45	300	
wyh/InTe20si	wyh/InTe20si/3-opt	opt-CONTCAR	1	In72Te168Si60	In Te Si	72 168 60	300	
wyh/InTe37	wyh/InTe37/3-opt	opt-CONTCAR	1	In90Te210	In Te	90 210	300	
wyh/aInTeSi	wyh/aInTeSi/3-opt	opt-CONTCAR	1	In78Te183Si39	In Te Si	78 183 39	300	
wyh/bInTeSi	wyh/bInTeSi/3-opt	opt-CONTCAR	1	In75Te174Si51	In Te Si	75 174 51	300	
wyh/cInTeSi	wyh/cInTeSi/3-opt	opt-CONTCAR	1	In71Te166Si63	In Te Si	71 166 63	300	
xqd/0-GST-dataset/pre_screen	xqd/0-GST-dataset/pre_screen	md-first-frame	1				None	300
xqd/0-GST-dataset/pre_screen/0-GeInSbTe	xqd/0-GST-dataset/pre_screen/0-GeInSbTe/3-MD	md-first-frame	1	In8Ge32Sb32Te80	In Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/1-AgGeSbTe	xqd/0-GST-dataset/pre_screen/1-AgGeSbTe/3-MD	md-first-frame	1	Ag8Ge32Sb32Te80	Ag Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/10-CoGeSbTe	xqd/0-GST-dataset/pre_screen/10-CoGeSbTe/3-MD	md-first-frame	1	Co8Ge32Sb32Te80	Co Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/11-BiGeSbTe	xqd/0-GST-dataset/pre_screen/11-BiGeSbTe/3-MD	md-first-frame	1	Bi8Ge32Sb32Te80	Bi Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/12-GeSbTeZn	xqd/0-GST-dataset/pre_screen/12-GeSbTeZn/3-MD	md-first-frame	1	Zn8Ge32Sb32Te80	Zn Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/13-GeSbTaTe	xqd/0-GST-dataset/pre_screen/13-GeSbTaTe/3-MD	md-first-frame	1	Ta8Ge32Sb32Te80	Ta Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/14-FeGeSbTe	xqd/0-GST-dataset/pre_screen/14-FeGeSbTe/3-MD	md-first-frame	1	Fe8Ge32Sb32Te80	Fe Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/15-GeOSbTe	xqd/0-GST-dataset/pre_screen/15-GeOSbTe/3-MD	md-first-frame	1	O8Ge32Sb32Te80	O Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/16-GeSbScTe	xqd/0-GST-dataset/pre_screen/16-GeSbScTe/3-MD	md-first-frame	1	Sc8Ge32Sb32Te80	Sc Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/17-GeSbTeY	xqd/0-GST-dataset/pre_screen/17-GeSbTeY/3-MD	md-first-frame	1	Y8Ge32Sb32Te80	Y Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/18-BGeSbTe	xqd/0-GST-dataset/pre_screen/18-BGeSbTe/3-MD	md-first-frame	1	B8Ge32Sb32Te80	B Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/19-GeNiSbTe	xqd/0-GST-dataset/pre_screen/19-GeNiSbTe/3-MD	md-first-frame	1	Ni8Ge32Sb32Te80	Ni Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/2-GeRuSbTe	xqd/0-GST-dataset/pre_screen/2-GeRuSbTe/3-MD	md-first-frame	1	Ru8Ge32Sb32Te80	Ru Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/20-GaGeSbTe	xqd/0-GST-dataset/pre_screen/20-GaGeSbTe/3-MD	md-first-frame	1	Ga8Ge32Sb32Te80	Ga Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/21-GeSbTeTi	xqd/0-GST-dataset/pre_screen/21-GeSbTeTi/3-MD	md-first-frame	1	Ti8Ge32Sb32Te80	Ti Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/22-GeSSbTe	xqd/0-GST-dataset/pre_screen/22-GeSSbTe/3-MD	md-first-frame	1	S8Ge32Sb32Te80	S Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/23-GeSbTeZr	xqd/0-GST-dataset/pre_screen/23-GeSbTeZr/3-MD	md-first-frame	1	Zr8Ge32Sb32Te80	Zr Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/24-AlGeSbTe	xqd/0-GST-dataset/pre_screen/24-AlGeSbTe/3-MD	md-first-frame	1	Al8Ge32Sb32Te80	Al Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/25-GeNSbTe	xqd/0-GST-dataset/pre_screen/25-GeNSbTe/3-MD	md-first-frame	1	N8Ge32Sb32Te80	N Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/26-GeSbTcTe	xqd/0-GST-dataset/pre_screen/26-GeSbTcTe/3-MD	md-first-frame	1	Tc8Ge32Sb32Te80	Tc Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/27-GeSbTe	xqd/0-GST-dataset/pre_screen/27-GeSbTe/3-MD	md-first-frame	1	Ge34Sb34Te84	Ge Sb Te	34 34 84	152	300
xqd/0-GST-dataset/pre_screen/28-GeSbSiTe	xqd/0-GST-dataset/pre_screen/28-GeSbSiTe/3-MD	md-first-frame	1	Si8Ge32Sb32Te80	Si Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/29-GeHfSbTe	xqd/0-GST-dataset/pre_screen/29-GeHfSbTe/3-MD	md-first-frame	1	Hf8Ge32Sb32Te80	Hf Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/3-CGeSbTe	xqd/0-GST-dataset/pre_screen/3-CGeSbTe/3-MD	md-first-frame	1	C8Ge32Sb32Te80	C Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/30-GeRhSbTe	xqd/0-GST-dataset/pre_screen/30-GeRhSbTe/3-MD	md-first-frame	1	Rh8Ge32Sb32Te80	Rh Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/31-GePdSbTe	xqd/0-GST-dataset/pre_screen/31-GePdSbTe/3-MD	md-first-frame	1	Pd8Ge32Sb32Te80	Pd Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/32-GeSbSeTe	xqd/0-GST-dataset/pre_screen/32-GeSbSeTe/3-MD	md-first-frame	1	Se8Ge32Sb32Te80	Se Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/33-AsGeSbTe	xqd/0-GST-dataset/pre_screen/33-AsGeSbTe/3-MD	md-first-frame	1	As8Ge32Sb32Te80	As Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/34-CuGeSbTe	xqd/0-GST-dataset/pre_screen/34-CuGeSbTe/3-MD	md-first-frame	1	Cu8Ge32Sb32Te80	Cu Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/35-GeMnSbTe	xqd/0-GST-dataset/pre_screen/35-GeMnSbTe/3-MD	md-first-frame	1	Mn8Ge32Sb32Te80	Mn Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/36-GeMoSbTe	xqd/0-GST-dataset/pre_screen/36-GeMoSbTe/3-MD	md-first-frame	1	Mo8Ge32Sb32Te80	Mo Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/4-GeSbTeV	xqd/0-GST-dataset/pre_screen/4-GeSbTeV/3-MD	md-first-frame	1	V8Ge32Sb32Te80	V Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/5-CdGeSbTe	xqd/0-GST-dataset/pre_screen/5-CdGeSbTe/3-MD	md-first-frame	1	Cd8Ge32Sb32Te80	Cd Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/6-CrGeSbTe	xqd/0-GST-dataset/pre_screen/6-CrGeSbTe/3-MD	md-first-frame	1	Cr8Ge32Sb32Te80	Cr Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/7-GeSbSnTe	xqd/0-GST-dataset/pre_screen/7-GeSbSnTe/3-MD	md-first-frame	1	Sn8Ge32Sb32Te80	Sn Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/8-GeNbSbTe	xqd/0-GST-dataset/pre_screen/8-GeNbSbTe/3-MD	md-first-frame	1	Nb8Ge32Sb32Te80	Nb Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/pre_screen/9-GePSbTe	xqd/0-GST-dataset/pre_screen/9-GePSbTe/3-MD	md-first-frame	1	P8Ge32Sb32Te80	P Ge Sb Te	8 32 32 80	152	300
xqd/0-GST-dataset/ref-data/1-Ge15Sb85	xqd/0-GST-dataset/ref-data/1-Ge15Sb85	md-first-frame	1	Ge45Sb255	Ge Sb	45 255	300	300
xqd/0-GST-dataset/ref-data/2-GST124	xqd/0-GST-dataset/ref-data/2-GST124	md-first-frame	1	Ge43Sb86Te172	Ge Sb Te	43 86 172	301	300
xqd/0-GST-dataset/ref-data/3-GST147	xqd/0-GST-dataset/ref-data/3-GST147	md-first-frame	1	Ge25Sb100Te175	Ge Sb Te	25 100 175	300	300
xqd/0-GST-dataset/ref-data/4-GST326	xqd/0-GST-dataset/ref-data/4-GST326	md-first-frame	1	Ge82Sb55Te163	Ge Sb Te	82 55 163	300	300
xqd/0-GST-dataset/ref-data/5-GST8211	xqd/0-GST-dataset/ref-data/5-GST8211	md-first-frame	1	Ge116Sb29Te155	Ge Sb Te	116 29 155	300	300
xqd/0-GST-dataset/ref-data/6-AIST	xqd/0-GST-dataset/ref-data/6-AIST	md-first-frame	1	Ag12In9Sb201Te78	Ag In Sb Te	12 9 201 78	300	300
xqd/0-GST-dataset/ref-data/val/1-028	xqd/0-GST-dataset/ref-data/val/1-028/3-MD	md-first-frame	1	Ge44Sb44Te110	Ge Sb Te	44 44 110	198	300
xqd/0-GST-dataset/ref-data/val/1-028/4-MD-SMASS0	xqd/0-GST-dataset/ref-data/val/1-028/4-MD-SMASS0	md-first-frame	1	Ge44Sb44Te110	Ge Sb Te	44 44 110	198	300
xqd/0-GST-dataset/ref-data/val/2-030	xqd/0-GST-dataset/ref-data/val/2-030/3-MD	md-first-frame	1	Ge44Sb44Te110	Ge Sb Te	44 44 110	198	300
xqd/0-GST-dataset/ref-data/val/3-032	xqd/0-GST-dataset/ref-data/val/3-032/3-MD	md-first-frame	1	Ge44Sb44Te110	Ge Sb Te	44 44 110	198	300
xqd/0-GST-dataset/ref-data/val/4-034	xqd/0-GST-dataset/ref-data/val/4-034/3-MD	md-first-frame	1	Ge44Sb44Te110	Ge Sb Te	44 44 110	198	300
xqd/1-C-Sb2Te3/0-Sb2Te3	xqd/1-C-Sb2Te3/0-Sb2Te3/3-opt	opt-CONTCAR	1	Sb144Te216	Sb Te	144 216	360	
xqd/1-C-Sb2Te3/10%	xqd/1-C-Sb2Te3/10%/3-opt	opt-CONTCAR	2	Sb130Te194C36	Sb Te C	130 194 36	360	
xqd/1-C-Sb2Te3/15%	xqd/1-C-Sb2Te3/15%/3-opt	opt-CONTCAR	2	Sb123Te183C54	Sb Te C	123 183 54	360	
xqd/1-C-Sb2Te3/5%	xqd/1-C-Sb2Te3/5%/3-opt	opt-CONTCAR	2	Sb137Te205C18	Sb Te C	137 205 18	360	
xqd/11-GeSe/MLP-stru	xqd/11-GeSe/MLP-stru	md-first-frame	1	Ge64Se64	Ge Se	64 64	128	300
xqd/12-aging-process/1-GST/27	xqd/12-aging-process/1-GST/27/3-opt	opt-CONTCAR	1	Ge48Sb48Te120	Ge Sb Te	48 48 120	216	
xqd/12-aging-process/1-GST/28	xqd/12-aging-process/1-GST/28/3-opt	opt-CONTCAR	1	Ge48Sb48Te120	Ge Sb Te	48 48 120	216	
xqd/12-aging-process/1-GST/29	xqd/12-aging-process/1-GST/29/3-opt	opt-CONTCAR	1	Ge48Sb48Te120	Ge Sb Te	48 48 120	216	
xqd/12-aging-process/2-GeTe/30	xqd/12-aging-process/2-GeTe/30/3-opt	opt-CONTCAR	1	Ge100Te100	Ge Te	100 100	200	
xqd/12-aging-process/2-GeTe/31	xqd/12-aging-process/2-GeTe/31/3-opt	opt-CONTCAR	1	Ge100Te100	Ge Te	100 100	200	
xqd/12-aging-process/2-GeTe/32	xqd/12-aging-process/2-GeTe/32/3-opt	opt-CONTCAR	1	Ge100Te100	Ge Te	100 100	200	
xqd/12-aging-process/2-GeTe/33	xqd/12-aging-process/2-GeTe/33/3-opt	opt-CONTCAR	1	Ge100Te100	Ge Te	100 100	200	
xqd/12-aging-process/2-GeTe/33/5-long-MD	xqd/12-aging-process/2-GeTe/33/5-long-MD	md-first-frame	1	Ge100Te100	Ge Te	100 100	200	350
xqd/12-aging-process/2-GeTe/34	xqd/12-aging-process/2-GeTe/34/3-opt	opt-CONTCAR	1	Ge100Te100	Ge Te	100 100	200	
xqd/12-aging-process/3-Sb2Te3/24	xqd/12-aging-process/3-Sb2Te3/24/3-opt	opt-CONTCAR	1	Sb80Te120	Sb Te	80 120	200	
xqd/12-aging-process/3-Sb2Te3/25	xqd/12-aging-process/3-Sb2Te3/25/3-opt	opt-CONTCAR	1	Sb80Te120	Sb Te	80 120	200	
xqd/12-aging-process/3-Sb2Te3/25/5-long-MD	xqd/12-aging-process/3-Sb2Te3/25/5-long-MD	md-first-frame	1	Sb80Te120	Sb Te	80 120	200	350
xqd/12-aging-process/3-Sb2Te3/26	xqd/12-aging-process/3-Sb2Te3/26/3-opt	opt-CONTCAR	1	Sb80Te120	Sb Te	80 120	200	
xqd/12-aging-process/cry/1-GeTe	xqd/12-aging-process/cry/1-GeTe/1-opt	opt-CONTCAR	1	Ge32Te32	Ge Te	32 32	64	
xqd/12-aging-process/cry/2-GST/2_2_2/1	xqd/12-aging-process/cry/2-GST/2_2_2/1/1-opt	opt-CONTCAR	2	Ge13Sb13Te32	Ge Sb Te	13 13 32	58	
xqd/12-aging-process/cry/2-GST/2_2_2/2	xqd/12-aging-process/cry/2-GST/2_2_2/2/2-opt2	opt-CONTCAR	2	Ge13Sb13Te32	Ge Sb Te	13 13 32	58	
xqd/12-aging-process/cry/2-GST/2_2_2/3	xqd/12-aging-process/cry/2-GST/2_2_2/3/1-opt	opt-CONTCAR	2	Ge13Sb13Te32	Ge Sb Te	13 13 32	58	
xqd/12-aging-process/cry/2-GST/2_2_2/4	xqd/12-aging-process/cry/2-GST/2_2_2/4/2-opt2	opt-CONTCAR	2	Ge13Sb13Te32	Ge Sb Te	13 13 32	58	
xqd/12-aging-process/cry/2-GST/2_2_2/5	xqd/12-aging-process/cry/2-GST/2_2_2/5/2-opt2	opt-CONTCAR	2	Ge13Sb13Te32	Ge Sb Te	13 13 32	58	
xqd/12-aging-process/cry/2-GST/3_3_3/1	xqd/12-aging-process/cry/2-GST/3_3_3/1/1-opt	opt-CONTCAR	2	Ge43Sb43Te108	Ge Sb Te	43 43 108	194	
xqd/12-aging-process/cry/2-GST/3_3_3/2	xqd/12-aging-process/cry/2-GST/3_3_3/2/1-opt	opt-CONTCAR	2	Ge43Sb43Te108	Ge Sb Te	43 43 108	194	
xqd/12-aging-process/cry/2-GST/3_3_3/3	xqd/12-aging-process/cry/2-GST/3_3_3/3/1-opt	opt-CONTCAR	2	Ge43Sb43Te108	Ge Sb Te	43 43 108	194	
xqd/12-aging-process/cry/2-GST/3_3_3/4	xqd/12-aging-process/cry/2-GST/3_3_3/4/1-opt	opt-CONTCAR	2	Ge43Sb43Te108	Ge Sb Te	43 43 108	194	
xqd/12-aging-process/cry/2-GST/3_3_3/5	xqd/12-aging-process/cry/2-GST/3_3_3/5/1-opt	opt-CONTCAR	2	Ge43Sb43Te108	Ge Sb Te	43 43 108	194	
xqd/12-aging-process/cry/3-ST/2_2_2/1	xqd/12-aging-process/cry/3-ST/2_2_2/1/1-opt	opt-CONTCAR	2	Sb21Te32	Sb Te	21 32	53	
xqd/12-aging-process/cry/3-ST/2_2_2/2	xqd/12-aging-process/cry/3-ST/2_2_2/2/1-opt	opt-CONTCAR	2	Sb21Te32	Sb Te	21 32	53	
